A,Y,W,Z,X_race,X_sex
13.0,2.4915511925066687,6.0,1.0,2,2
12.0,1.5040773967762742,12.0,6.0,2,2
15.0,2.252343876557299,11.0,5.0,2,2
14.0,2.0794415416798357,7.0,6.0,1,2
20.0,2.485739636091892,12.0,16.0,1,1
14.0,2.658859956911438,12.0,8.0,2,2
12.0,0.9162907318741551,5.0,6.0,1,1
12.0,1.7984040119467235,16.0,9.0,1,2
16.0,2.1400661634962708,6.0,14.0,1,2
13.0,2.448415541205585,12.0,15.0,1,1
17.0,2.4849066497880004,0.0,3.0,1,2
13.0,2.2617630984737906,12.0,12.0,1,2
14.0,2.7638002162067017,16.0,15.0,2,1
13.0,2.7376090033437546,12.0,16.0,1,1
16.0,2.6518325211039815,6.0,16.0,2,1
20.0,2.668616131856803,4.0,16.0,1,1
13.0,2.402430427963762,11.0,14.0,1,2
14.0,2.866761892257031,17.0,16.0,1,2
11.0,2.3427668826268775,5.0,5.0,1,2
12.0,2.0149030205422647,3.0,12.0,1,1
12.0,2.365559892155434,3.0,10.0,1,1
18.0,3.1175073304799117,6.0,16.0,1,1
12.0,2.599722324216582,0.0,8.0,2,1
12.0,1.6582280766035324,7.0,9.0,2,1
12.0,2.8130106367386967,6.0,12.0,1,2
12.0,1.8325814637483102,12.0,12.0,1,2
20.0,2.2082744135228043,11.0,3.0,2,2
16.0,2.2700619012884857,12.0,7.0,1,2
13.0,2.4765384001174837,11.0,15.0,2,2
17.0,3.2441536320524693,17.0,16.0,2,1
16.0,2.91180703861623,17.0,12.0,2,1
18.0,2.655352412101761,12.0,16.0,1,1
16.0,2.792391349535961,12.0,17.0,2,2
16.0,2.6034301519721073,8.0,16.0,2,2
13.0,2.6275629501895237,6.0,8.0,1,1
16.0,3.028683373693677,6.0,12.0,1,1
16.0,2.563409711275944,6.0,16.0,1,1
9.0,1.791759469228055,3.0,4.0,1,2
12.0,1.843719208158766,6.0,12.0,2,2
15.0,2.5649493574615367,15.0,10.0,2,2
12.0,2.0014800002101243,0.0,12.0,1,2
11.0,1.8718021769015913,0.0,3.0,1,1
12.0,1.6639260977181702,0.0,12.0,1,2
12.0,2.0943301541735866,0.0,14.0,1,1
14.0,1.840549633397487,12.0,13.0,1,2
12.0,1.6094379124341003,8.0,13.0,2,1
12.0,1.4701758451005926,3.0,12.0,2,2
12.0,1.749199854809259,0.0,12.0,1,2
4.0,1.4469189829363254,0.0,13.0,1,2
14.0,2.6390573296152584,9.0,11.0,1,2
11.0,2.9831534913471307,10.0,12.0,1,1
9.0,1.308332819650179,12.0,12.0,1,1
9.0,1.5040773967762742,12.0,10.0,1,1
12.0,2.080690761080268,8.0,10.0,1,1
12.0,1.840549633397487,8.0,12.0,1,2
16.0,3.054001181677967,12.0,12.0,2,1
12.0,2.8384934971274993,16.0,14.0,1,1
11.0,1.3862943611198906,7.0,8.0,2,1
14.0,2.0149030205422647,14.0,3.0,2,2
14.0,2.485739636091892,14.0,1.0,2,2
12.0,1.536867219599265,8.0,8.0,2,1
14.0,1.6582280766035324,12.0,6.0,2,2
12.0,1.55814461804655,8.0,19.0,2,2
12.0,2.4168062370840686,9.0,18.0,2,1
16.0,2.211565694606877,8.0,16.0,2,1
12.0,2.2396452932201716,12.0,12.0,1,2
14.0,2.1377104498038118,11.0,16.0,1,2
12.0,1.9754689512968577,12.0,14.0,1,2
14.0,1.3862943611198906,12.0,13.0,2,2
13.0,2.4078456036515385,8.0,11.0,1,2
12.0,2.70805020110221,12.0,12.0,1,1
14.0,2.2823823856765264,14.0,16.0,2,2
14.0,2.2512917986064953,14.0,12.0,2,2
12.0,2.312535423847214,13.0,14.0,2,1
14.0,2.063058062429312,17.0,12.0,1,1
14.0,2.3580197998821464,12.0,14.0,2,2
12.0,1.9572739077056285,12.0,12.0,1,2
13.0,2.2617630984737906,9.0,3.0,1,2
12.0,2.4782176616372036,9.0,12.0,1,1
12.0,2.5649493574615367,9.0,12.0,1,1
12.0,2.0320878452963655,12.0,16.0,1,2
12.0,1.5686159179138452,16.0,18.0,1,2
14.0,2.150598735996164,8.0,16.0,1,2
13.0,2.533696813957432,16.0,6.0,1,2
13.0,2.668616131856803,18.0,7.0,1,2
15.0,2.7700855920216627,7.0,9.0,1,2
17.0,3.584906863730958,20.0,13.0,1,1
16.0,2.8507065015037334,12.0,16.0,1,1
15.0,2.6390573296152584,11.0,13.0,2,1
16.0,2.244955980157409,12.0,18.0,2,2
12.0,2.3045830956567186,10.0,14.0,2,1
16.0,2.179286876649552,6.0,5.0,2,2
16.0,2.599722324216582,11.0,12.0,2,1
14.0,2.509599262378372,12.0,12.0,2,1
12.0,1.4469189829363254,12.0,14.0,2,1
13.0,1.0647107369924282,14.0,6.0,2,2
12.0,1.4701758451005926,3.0,8.0,2,2
20.0,3.336481066942464,8.0,14.0,2,1
16.0,1.3454723665996355,13.0,5.0,2,2
15.0,0.8754687373538999,7.0,14.0,2,2
16.0,3.012589390620414,12.0,12.0,2,1
9.0,1.4469189829363254,3.0,9.0,1,2
13.0,1.6094379124341003,12.0,12.0,2,2
16.0,2.0228711901914416,16.0,12.0,2,2
12.0,2.4849066497880004,13.0,12.0,2,1
12.0,1.6428726885203377,12.0,4.0,2,2
12.0,2.5649493574615367,12.0,12.0,2,1
8.0,2.70805020110221,7.0,10.0,1,1
12.0,2.4423470353692043,7.0,11.0,1,1
14.0,2.4239173781615704,9.0,14.0,1,1
12.0,2.388762789235098,11.0,12.0,1,1
12.0,2.691243082785829,9.0,11.0,1,1
12.0,2.3580197998821464,12.0,11.0,1,2
12.0,2.0794415416798357,7.0,12.0,1,1
12.0,2.563409711275944,12.0,4.0,1,1
13.0,1.9459101490553132,12.0,9.0,1,2
12.0,2.7356653681351832,12.0,16.0,1,1
13.0,1.7595805708638197,16.0,16.0,1,1
12.0,1.9878743481543455,10.0,12.0,1,2
12.0,1.9459101490553132,12.0,10.0,1,2
12.0,1.6900958154515549,8.0,13.0,1,1
12.0,1.4469189829363254,0.0,6.0,1,2
10.0,2.150598735996164,2.0,11.0,1,1
9.0,1.791759469228055,2.0,12.0,1,1
11.0,1.5260563034950492,2.0,11.0,1,2
17.0,1.7509374747078,14.0,6.0,1,2
12.0,2.0794415416798357,14.0,12.0,1,1
13.0,2.4423470353692043,14.0,14.0,1,1
14.0,2.3978952727983707,8.0,12.0,2,1
15.0,1.6582280766035324,12.0,8.0,2,2
12.0,2.0794415416798357,0.0,11.0,1,1
12.0,1.6094379124341003,12.0,12.0,1,2
12.0,2.0794415416798357,12.0,12.0,1,1
12.0,3.544142657647253,6.0,11.0,1,1
13.0,1.6094379124341003,6.0,8.0,1,2
14.0,1.8389610707123492,4.0,12.0,1,2
13.0,1.9600947840472698,5.0,12.0,1,2
12.0,1.9416152247724325,5.0,12.0,1,1
13.0,2.0255131996542803,3.0,12.0,1,2
12.0,3.1962211343033946,7.0,12.0,1,1
19.0,2.272125885509337,0.0,19.0,1,1
14.0,2.0794415416798357,14.0,1.0,1,1
11.0,2.0794415416798357,12.0,0.0,1,2
12.0,2.169053700369523,10.0,8.0,1,1
12.0,2.388762789235098,10.0,8.0,1,2
12.0,2.0149030205422647,8.0,12.0,1,1
12.0,1.9198594718553708,10.0,12.0,1,2
12.0,2.468099531471619,3.0,9.0,1,1
12.0,2.563409711275944,0.0,11.0,1,1
14.0,-0.2744368457017603,12.0,12.0,1,2
13.0,2.151762203259462,9.0,9.0,2,2
16.0,2.715356776284648,8.0,14.0,2,1
11.0,1.8325814637483102,11.0,11.0,1,1
12.0,2.402430427963762,12.0,6.0,2,2
16.0,1.791759469228055,13.0,12.0,2,1
12.0,2.169053700369523,12.0,12.0,1,1
12.0,2.2300144001592104,12.0,12.0,1,2
11.0,2.9156062290747062,12.0,16.0,1,1
12.0,1.6582280766035324,12.0,11.0,1,2
16.0,2.917770732084279,17.0,16.0,1,1
13.0,2.435366204227864,12.0,7.0,1,2
12.0,2.740840023925201,12.0,12.0,2,1
12.0,1.6582280766035324,8.0,13.0,1,2
13.0,1.791759469228055,9.0,7.0,1,2
17.0,2.3841650799864684,16.0,13.0,1,2
16.0,2.7447035187502458,16.0,16.0,1,2
13.0,2.0794415416798357,12.0,2.0,1,2
11.0,1.749199854809259,12.0,8.0,1,2
6.0,2.995732273553991,3.0,0.0,1,1
6.0,1.3454723665996355,3.0,8.0,1,2
12.0,1.1378330018213911,0.0,8.0,1,1
16.0,2.086913556518537,13.0,17.0,2,2
12.0,2.1972245773362196,18.0,11.0,1,2
12.0,2.262804222982201,8.0,12.0,1,2
12.0,2.5257286443082556,9.0,9.0,1,2
12.0,2.6390573296152584,12.0,12.0,1,2
14.0,2.448415541205585,10.0,10.0,1,2
16.0,3.028683373693677,12.0,14.0,1,2
10.0,2.681021528714291,7.0,13.0,1,1
12.0,2.3580197998821464,6.0,13.0,1,2
12.0,2.599722324216582,3.0,2.0,1,2
12.0,0.8796267475025636,18.0,18.0,2,1
12.0,2.3532782073095637,16.0,6.0,2,2
12.0,0.8415671856782185,16.0,18.0,2,1
11.0,3.6888794541139363,6.0,2.0,1,2
12.0,2.1972245773362196,0.0,8.0,1,2
12.0,2.1102132003465894,0.0,7.0,1,1
13.0,3.028683373693677,8.0,12.0,1,1
10.0,2.548663615590751,8.0,5.0,1,1
12.0,2.6390573296152584,4.0,12.0,1,1
6.0,1.589235205116581,0.0,6.0,1,2
12.0,2.995732273553991,2.0,11.0,1,1
11.0,2.4527277514237653,12.0,2.0,1,2
12.0,2.0149030205422647,8.0,12.0,1,2
12.0,2.244955980157409,11.0,12.0,1,1
16.0,2.89314568477889,0.0,12.0,1,2
13.0,2.2700619012884857,0.0,8.0,1,1
12.0,2.1564025828159643,12.0,12.0,1,2
12.0,2.302585092994046,12.0,4.0,1,2
12.0,3.32862668882732,13.0,12.0,1,1
12.0,2.66374994220563,6.0,12.0,1,1
16.0,3.005187432324746,6.0,15.0,1,1
14.0,2.3978952727983707,6.0,14.0,1,2
15.0,2.4664031782234406,10.0,8.0,1,2
14.0,2.6354795082673745,10.0,16.0,1,1
12.0,1.8484548129046001,2.0,0.0,1,1
3.0,1.864080130807681,2.0,9.0,1,1
10.0,1.8718021769015913,6.0,11.0,1,1
9.0,1.9459101490553132,3.0,12.0,1,1
12.0,2.0794415416798357,9.0,10.0,1,1
12.0,1.6956156086751528,9.0,12.0,1,1
3.0,1.4469189829363254,2.0,4.0,1,2
11.0,2.0541237336955462,0.0,12.0,1,2
14.0,2.1400661634962708,6.0,12.0,1,2
12.0,2.0451088625993306,3.0,5.0,1,1
9.0,0.4054651081081644,0.0,4.0,1,2
12.0,0.9783261227936078,0.0,10.0,1,2
12.0,2.0399207835175526,0.0,7.0,1,1
14.0,1.6094379124341003,6.0,10.0,1,2
15.0,2.347558458636777,6.0,7.0,1,2
12.0,2.169053700369523,6.0,12.0,1,2
12.0,2.3711778844596574,3.0,8.0,1,1
12.0,1.8164520818184267,6.0,12.0,1,2
12.0,2.995732273553991,0.0,4.0,1,1
8.0,1.4469189829363254,2.0,6.0,1,2
6.0,1.6956156086751528,4.0,12.0,1,1
12.0,1.6094379124341003,0.0,0.0,1,1
12.0,2.178155014615869,4.0,8.0,1,2
14.0,2.47232786758114,4.0,12.0,1,1
14.0,2.4553061800117097,8.0,14.0,2,1
12.0,2.0451088625993306,8.0,8.0,2,2
15.0,2.344686269012681,12.0,12.0,2,1
12.0,1.4816045409242156,10.0,5.0,2,2
18.0,2.551006451492524,17.0,15.0,1,1
12.0,1.425515074273172,12.0,9.0,2,2
14.0,1.9416152247724325,8.0,1.0,2,2
15.0,2.050270164379556,6.0,11.0,2,2
12.0,1.8325814637483102,10.0,9.0,2,1
11.0,1.8870696490323797,8.0,11.0,2,2
12.0,2.046401687601636,15.0,12.0,2,1
17.0,2.0215475632609334,12.0,12.0,2,1
14.0,2.1656192379208883,12.0,14.0,2,2
13.0,1.937301774518713,12.0,12.0,2,1
10.0,1.4701758451005926,5.0,10.0,2,2
15.0,2.5930133911138515,13.0,18.0,2,1
12.0,1.824549292051046,12.0,0.0,2,2
12.0,2.075684492802124,10.0,3.0,2,2
8.0,2.0918640616783932,12.0,12.0,2,1
12.0,1.536867219599265,12.0,19.0,2,2
12.0,2.2617630984737906,12.0,8.0,2,1
12.0,1.55814461804655,12.0,12.0,2,1
12.0,2.4655539212721855,12.0,12.0,1,2
11.0,2.3513752571634776,11.0,12.0,2,1
12.0,1.9459101490553132,9.0,14.0,2,1
12.0,2.8903717578961645,12.0,5.0,1,2
11.0,1.665818245870208,6.0,6.0,2,2
13.0,2.5817308344235403,9.0,9.0,1,2
20.0,2.1598687907924505,9.0,16.0,2,2
12.0,2.2512917986064953,2.0,12.0,2,1
11.0,1.9416152247724325,7.0,12.0,2,1
9.0,2.0794415416798357,0.0,12.0,2,1
13.0,1.425515074273172,5.0,12.0,2,2
10.0,1.791759469228055,11.0,12.0,2,1
14.0,1.4469189829363254,6.0,12.0,2,2
16.0,2.8881470628740535,8.0,7.0,2,1
12.0,1.5260563034950492,12.0,9.0,2,2
16.0,1.8718021769015913,12.0,11.0,2,2
12.0,2.5257286443082556,9.0,10.0,2,2
12.0,2.1736147116970854,12.0,7.0,2,2
8.0,2.28949985344539,12.0,14.0,1,1
6.0,1.430311246536665,5.0,12.0,1,2
12.0,2.3978952727983707,12.0,12.0,1,2
17.0,2.365559892155434,4.0,14.0,1,1
20.0,2.354228326145884,4.0,16.0,1,2
16.0,2.9811261211646287,12.0,16.0,1,2
15.0,2.180417459019838,10.0,16.0,1,2
12.0,2.0149030205422647,16.0,0.0,1,1
15.0,-2.659260036932778,16.0,18.0,1,2
16.0,2.2071749081893874,18.0,1.0,2,2
12.0,2.5764217586237734,6.0,5.0,1,1
12.0,1.6789639750827108,12.0,1.0,2,2
9.0,1.916922612182061,6.0,12.0,2,1
16.0,2.578700529074361,9.0,15.0,2,2
8.0,2.4706386779902956,9.0,18.0,2,1
12.0,1.7263316639055997,7.0,12.0,2,2
12.0,1.791759469228055,8.0,9.0,2,1
14.0,2.3978952727983707,9.0,13.0,1,2
18.0,2.2126603854660587,14.0,0.0,2,2
19.0,2.262804222982201,12.0,14.0,2,2
12.0,2.70805020110221,12.0,14.0,1,1
12.0,1.6370530794670737,2.0,8.0,1,2
14.0,1.791759469228055,12.0,13.0,1,1
16.0,1.791759469228055,12.0,12.0,1,1
15.0,3.1175073304799117,12.0,14.0,1,1
12.0,2.0149030205422647,12.0,5.0,1,1
12.0,2.6390573296152584,12.0,4.0,2,1
13.0,2.302585092994046,14.0,3.0,1,2
11.0,2.302585092994046,8.0,12.0,2,1
12.0,2.3115448343655176,12.0,4.0,2,2
12.0,1.7509374747078,9.0,10.0,1,2
12.0,2.485739636091892,4.0,13.0,1,1
13.0,1.8671761085128091,4.0,12.0,2,2
12.0,2.7226103524335397,12.0,9.0,1,2
13.0,2.1400661634962708,14.0,1.0,2,1
12.0,2.1400661634962708,14.0,12.0,2,1
11.0,1.6582280766035324,10.0,6.0,1,2
13.0,1.9740810260220096,10.0,14.0,1,2
12.0,2.302585092994046,16.0,12.0,1,2
14.0,2.3350522831315472,12.0,4.0,1,2
12.0,2.6347624053323777,6.0,12.0,1,2
12.0,1.891604804197771,12.0,12.0,2,1
15.0,3.122364924487357,16.0,12.0,2,1
13.0,1.55814461804655,16.0,15.0,2,1
15.0,2.506341930508065,0.0,12.0,1,2
16.0,1.9065751436566365,16.0,17.0,2,1
14.0,2.211565694606877,14.0,3.0,2,1
12.0,2.1294214739848565,10.0,6.0,1,1
12.0,1.536867219599265,12.0,12.0,1,2
12.0,2.0794415416798357,11.0,11.0,2,1
12.0,1.8325814637483102,0.0,1.0,1,1
14.0,0.8754687373538999,12.0,6.0,1,1
15.0,2.457877977400081,2.0,14.0,1,1
12.0,2.668616131856803,2.0,12.0,1,1
16.0,2.0082140323914683,7.0,9.0,1,1
11.0,2.574899688314705,11.0,7.0,1,2
4.0,2.2300144001592104,0.0,6.0,1,1
4.0,1.791759469228055,4.0,6.0,1,1
6.0,2.0149030205422647,3.0,3.0,1,2
12.0,1.451613827240533,4.0,4.0,1,1
11.0,1.7047480922384253,4.0,4.0,1,1
12.0,1.8325814637483102,2.0,12.0,1,2
12.0,1.7227665977411035,3.0,12.0,1,2
11.0,2.224623551524334,8.0,1.0,1,1
13.0,2.4069451083182885,11.0,12.0,1,2
12.0,1.4469189829363254,6.0,8.0,1,2
9.0,1.55814461804655,6.0,12.0,1,2
15.0,2.5257286443082556,8.0,13.0,1,2
14.0,2.166765369851511,1.0,14.0,1,2
17.0,2.599722324216582,8.0,18.0,1,1
12.0,1.8325814637483102,3.0,12.0,1,2
10.0,1.3862943611198906,3.0,6.0,2,1
10.0,1.5040773967762742,5.0,12.0,1,1
11.0,1.6094379124341003,10.0,11.0,2,2
12.0,2.4159137783010487,8.0,11.0,2,1
13.0,2.3942522815198695,12.0,9.0,2,2
12.0,3.0978374964911444,12.0,13.0,2,2
15.0,2.2741856184723477,8.0,12.0,2,1
12.0,2.0980179272527715,5.0,11.0,1,1
13.0,2.1400661634962708,11.0,16.0,2,1
14.0,2.169053700369523,12.0,16.0,2,1
13.0,2.4159137783010487,8.0,12.0,2,2
13.0,1.9459101490553132,16.0,12.0,1,1
12.0,1.0188473201992472,10.0,12.0,2,1
14.0,1.8180767775454285,6.0,10.0,1,1
14.0,2.7427736371605955,12.0,12.0,3,1
12.0,1.8718021769015913,12.0,12.0,2,1
15.0,2.6100697927420065,12.0,14.0,1,1
12.0,2.402430427963762,13.0,12.0,3,2
12.0,2.1400661634962708,10.0,14.0,2,1
17.0,2.179286876649552,14.0,12.0,3,1
13.0,3.5553480614894135,11.0,0.0,3,1
12.0,2.365559892155434,12.0,14.0,3,1
14.0,2.8201877010390604,12.0,12.0,3,1
14.0,1.6094379124341003,3.0,12.0,2,1
12.0,1.7595805708638197,16.0,10.0,3,2
16.0,2.6275629501895237,11.0,13.0,1,2
12.0,2.0794415416798357,6.0,12.0,2,1
14.0,2.7936160894318567,12.0,12.0,3,1
19.0,3.1280754605417043,14.0,15.0,2,1
12.0,1.8164520818184267,12.0,12.0,2,1
12.0,1.8961194845522977,12.0,16.0,3,1
12.0,1.6486586255873816,18.0,14.0,2,1
14.0,1.4861396960896067,8.0,14.0,1,1
12.0,1.8718021769015913,3.0,12.0,3,1
12.0,2.509599262378372,12.0,12.0,1,1
12.0,1.6094379124341003,12.0,10.0,2,1
12.0,2.5478814489493886,12.0,12.0,3,1
12.0,1.9459101490553132,8.0,9.0,3,1
12.0,3.261552099148637,8.0,1.0,2,1
12.0,2.3580197998821464,6.0,12.0,2,1
12.0,3.2188758248682006,12.0,16.0,3,1
9.0,2.822568654544802,8.0,12.0,1,1
12.0,2.1972245773362196,12.0,6.0,3,1
12.0,5.136680400946915,14.0,12.0,1,1
12.0,1.7083778602890038,8.0,12.0,1,1
13.0,2.7788192719904172,12.0,12.0,1,1
14.0,2.833213344056216,12.0,12.0,3,1
12.0,1.791759469228055,12.0,12.0,3,1
12.0,2.0794415416798357,12.0,16.0,2,1
12.0,1.8531680973566984,12.0,12.0,3,1
12.0,2.419478844465545,8.0,12.0,3,2
12.0,3.028683373693677,7.0,14.0,3,1
16.0,2.4449523342809676,12.0,16.0,3,1
12.0,1.599387576580599,12.0,10.0,1,2
15.0,1.9487632180377197,16.0,13.0,3,2
14.0,2.772588722239781,12.0,14.0,3,1
12.0,2.259677591982769,12.0,10.0,3,2
17.0,2.7013612129514133,12.0,14.0,3,1
12.0,2.4449523342809676,12.0,12.0,3,1
15.0,1.6094379124341003,12.0,12.0,3,1
12.0,2.995732273553991,10.0,14.0,3,1
16.0,-0.3285040669720361,12.0,19.0,3,2
12.0,2.485739636091892,12.0,12.0,3,1
16.0,2.8622008809294686,6.0,16.0,1,1
18.0,3.551913599040779,20.0,4.0,2,1
16.0,2.668616131856803,10.0,12.0,2,1
12.0,2.3978952727983707,12.0,14.0,3,1
15.0,2.668616131856803,13.0,13.0,3,1
16.0,2.5832425505088623,12.0,17.0,3,1
15.0,2.70805020110221,12.0,18.0,2,1
16.0,2.9311937524164198,12.0,12.0,2,1
14.0,2.3513752571634776,11.0,12.0,3,1
16.0,2.8384934971274993,11.0,14.0,3,1
14.0,3.1175073304799117,12.0,1.0,1,1
12.0,2.6741486494265287,12.0,15.0,3,1
12.0,2.4527277514237653,13.0,16.0,3,1
10.0,2.225704048658088,10.0,10.0,3,1
12.0,2.1198634561787513,16.0,19.0,3,1
12.0,2.247072383063787,12.0,12.0,3,1
12.0,2.485739636091892,12.0,13.0,3,1
14.0,2.9564715596006885,12.0,12.0,3,1
12.0,2.4449523342809676,16.0,16.0,3,1
12.0,1.589235205116581,12.0,12.0,2,2
12.0,2.970414465569701,0.0,12.0,3,1
11.0,2.373043556642607,0.0,17.0,3,1
12.0,2.1198634561787513,12.0,3.0,3,2
12.0,3.0204248861443626,12.0,12.0,3,1
12.0,2.668616131856803,16.0,16.0,3,1
12.0,2.0149030205422647,12.0,12.0,3,2
14.0,3.054001181677967,18.0,14.0,2,2
15.0,2.8786365016777435,18.0,16.0,2,2
17.0,4.0943445622221,16.0,19.0,3,2
16.0,3.1888289035159043,16.0,18.0,3,1
13.0,1.791759469228055,16.0,12.0,3,2
12.0,2.5257286443082556,9.0,14.0,1,2
12.0,2.8507065015037334,9.0,6.0,1,2
10.0,2.302585092994046,10.0,12.0,3,2
10.0,2.772588722239781,10.0,12.0,3,1
12.0,1.8718021769015913,12.0,8.0,3,2
13.0,1.3862943611198906,8.0,15.0,3,1
16.0,2.8118094353930627,8.0,13.0,3,1
12.0,1.4469189829363254,8.0,12.0,3,2
16.0,2.302585092994046,18.0,16.0,2,1
14.0,2.302585092994046,18.0,6.0,2,2
12.0,2.5257286443082556,9.0,2.0,3,2
16.0,2.8507065015037334,12.0,20.0,3,1
13.0,2.1294214739848565,12.0,13.0,3,1
12.0,2.8081971497071487,12.0,3.0,3,2
12.0,0.10436001532424286,8.0,2.0,3,2
12.0,1.4586150226995167,8.0,12.0,3,2
8.0,1.9095425048844386,8.0,10.0,3,2
13.0,1.8325814637483102,11.0,12.0,3,2
14.0,2.4849066497880004,12.0,16.0,3,2
10.0,1.6094379124341003,9.0,8.0,3,2
13.0,1.791759469228055,8.0,9.0,3,2
16.0,3.0402275134405423,18.0,16.0,3,1
12.0,2.7013612129514133,17.0,12.0,3,1
16.0,2.8361502037295256,18.0,16.0,3,1
12.0,1.6094379124341003,12.0,12.0,2,2
12.0,2.1400661634962708,12.0,14.0,2,1
13.0,1.4973884086254774,10.0,12.0,1,1
16.0,2.402430427963762,20.0,13.0,3,2
15.0,2.6347624053323777,3.0,6.0,2,2
12.0,2.063058062429312,12.0,6.0,2,2
13.0,2.1400661634962708,11.0,15.0,2,1
14.0,2.186051276738094,9.0,19.0,1,2
16.0,2.169053700369523,12.0,2.0,2,2
8.0,1.843719208158766,6.0,10.0,3,2
14.0,2.825536896557877,14.0,17.0,3,2
15.0,1.2947271675944,14.0,4.0,3,2
16.0,2.7013612129514133,16.0,4.0,2,2
16.0,1.8309801823813363,12.0,15.0,2,2
12.0,2.3804716316511167,18.0,13.0,3,1
12.0,1.8578592709325787,16.0,0.0,3,2
12.0,3.2928695047765273,12.0,16.0,1,1
14.0,2.87751164216656,16.0,13.0,3,1
12.0,1.7263316639055997,8.0,12.0,1,1
16.0,1.5686159179138452,12.0,16.0,3,2
15.0,2.341805806147327,13.0,12.0,3,2
16.0,2.7936160894318567,12.0,16.0,3,2
14.0,2.0082140323914683,12.0,12.0,3,2
16.0,2.3115448343655176,12.0,12.0,3,2
14.0,1.8325814637483102,17.0,12.0,3,1
12.0,1.986503546020567,12.0,14.0,3,1
12.0,1.6094379124341003,12.0,10.0,3,2
12.0,1.2725655957915476,13.0,13.0,3,1
12.0,1.958685340544036,12.0,5.0,1,1
12.0,1.4469189829363254,13.0,14.0,1,1
14.0,1.6094379124341003,12.0,12.0,3,2
12.0,1.749199854809259,11.0,12.0,3,1
12.0,2.548663615590751,14.0,12.0,3,1
17.0,1.9906103279732201,14.0,12.0,3,1
6.0,2.6844403354630764,3.0,6.0,1,1
14.0,3.0017143452315387,20.0,18.0,2,1
13.0,0.11332868530700327,8.0,8.0,3,2
16.0,2.5847519847577165,14.0,18.0,3,2
11.0,1.6389967146756448,12.0,11.0,1,2
10.0,1.791759469228055,8.0,0.0,1,1
14.0,2.2793164660546914,8.0,12.0,3,2
12.0,2.3933394562625097,7.0,12.0,3,1
13.0,2.262804222982201,10.0,15.0,3,2
12.0,2.194999882314108,12.0,12.0,3,1
18.0,2.2669579153508947,16.0,14.0,2,2
12.0,2.772588722239781,13.0,16.0,3,1
17.0,2.551006451492524,16.0,18.0,3,2
16.0,3.0032042883926917,16.0,18.0,3,2
16.0,3.138533072185662,14.0,20.0,3,1
16.0,2.784393767689544,12.0,16.0,1,2
13.0,2.6290069937617573,12.0,12.0,3,1
12.0,2.668616131856803,12.0,12.0,3,1
19.0,2.3398808777377424,15.0,16.0,3,2
12.0,2.2300144001592104,12.0,12.0,3,2
14.0,0.6931471805599453,10.0,6.0,2,2
12.0,1.4586150226995167,7.0,7.0,2,2
12.0,2.7936160894318567,8.0,8.0,2,1
16.0,2.9444389791664403,12.0,16.0,2,1
19.0,1.55814461804655,12.0,15.0,2,1
12.0,1.6094379124341003,12.0,12.0,3,2
13.0,1.824549292051046,10.0,12.0,3,1
12.0,2.151762203259462,6.0,12.0,3,1
9.0,1.5789787049493917,8.0,7.0,3,2
17.0,2.772588722239781,3.0,19.0,1,2
13.0,2.0149030205422647,3.0,14.0,1,1
12.0,2.186051276738094,0.0,15.0,1,1
12.0,1.9242486522741338,1.0,11.0,3,2
12.0,1.5151272329628591,8.0,8.0,2,2
12.0,1.791759469228055,8.0,7.0,3,2
14.0,2.8903717578961645,17.0,16.0,3,2
12.0,2.8390784635086144,17.0,9.0,3,1
12.0,2.67827804276854,16.0,14.0,3,2
13.0,3.038312721089109,12.0,16.0,3,2
17.0,2.9564715596006885,20.0,15.0,2,1
20.0,2.7893229212309465,15.0,18.0,1,1
12.0,2.4849066497880004,11.0,12.0,3,1
12.0,1.742219023667919,14.0,12.0,1,2
11.0,2.583997552432231,5.0,14.0,1,1
6.0,2.5257286443082556,2.0,16.0,1,1
14.0,2.0554049638515948,12.0,15.0,3,2
18.0,2.5832425505088623,18.0,18.0,3,1
14.0,2.5257286443082556,11.0,18.0,2,2
12.0,1.6582280766035324,12.0,12.0,2,2
12.0,2.1972245773362196,12.0,12.0,3,1
12.0,2.3942522815198695,12.0,12.0,3,2
14.0,2.302585092994046,10.0,8.0,3,2
15.0,2.0268315914075385,8.0,5.0,2,2
12.0,2.6354795082673745,1.0,16.0,3,1
12.0,1.9974177062012453,12.0,10.0,3,1
14.0,2.8903717578961645,14.0,12.0,3,1
12.0,2.744060638625243,16.0,16.0,3,1
16.0,1.9754689512968577,20.0,12.0,3,1
11.0,2.028148247292285,11.0,11.0,3,2
12.0,2.4449523342809676,11.0,6.0,3,2
12.0,2.4239173781615704,14.0,15.0,3,1
14.0,6.327936783729195,19.0,14.0,3,2
12.0,2.717340248009303,12.0,16.0,3,2
17.0,2.733067964077498,13.0,14.0,3,1
15.0,1.5706970841176697,14.0,20.0,3,2
16.0,1.9459101490553132,14.0,16.0,3,2
12.0,1.9823798288367047,13.0,14.0,3,2
14.0,1.4816045409242156,13.0,14.0,3,2
12.0,1.7457155307266483,13.0,12.0,3,2
12.0,2.2512917986064953,11.0,12.0,3,1
16.0,2.402430427963762,15.0,16.0,3,2
15.0,2.0719132752590443,16.0,7.0,3,2
12.0,1.6094379124341003,12.0,11.0,3,2
16.0,2.302585092994046,14.0,12.0,3,2
12.0,2.1400661634962708,8.0,12.0,3,1
